time,waist_pos,waist_vel,waist_effort,shoulder_pos,shoulder_vel,shoulder_effort,elbow_pos,elbow_vel,elbow_effort,forearm_roll_pos,forearm_roll_vel,forearm_roll_effort,wrist_angle_pos,wrist_angle_vel,wrist_angle_effort,wrist_rotate_pos,wrist_rotate_vel,wrist_rotate_effort,left_finger_pos,left_finger_vel,left_finger_effort,right_finger_pos,right_finger_vel,right_finger_effort,recv_time
0.000000,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7915341258049011,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.000000
0.005016,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7915341258049011,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.001048
0.010013,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7900001406669617,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.001436
0.015043,-0.006135923322290182,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.1902136206626892,0.0,0.0,0.7915341258049011,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.001745
0.019968,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7915341258049011,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.004833
0.024980,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.1902136206626892,0.0,0.0,0.7900001406669617,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.009807
0.029992,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.1902136206626892,0.0,0.0,0.7900001406669617,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.014893
0.034976,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7900001406669617,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.019812
0.039988,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.1902136206626892,0.0,0.0,0.7915341258049011,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.024782
0.044968,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7900001406669617,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.030075
0.050012,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.1902136206626892,0.0,0.0,0.7915341258049011,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.034989
0.054980,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7900001406669617,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.039806
0.059985,-0.0076699042692780495,0.0,0.0,-1.8990682363510132,0.0,0.0,1.639825463294983,0.0,0.0,-0.18867963552474976,0.0,0.0,0.7915341258049011,0.0,0.0,0.48780590295791626,0.0,-2.690000057220459,0.01846773363649845,0.0,0.0,-0.01846773363649845,0.0,0.0,0.044976
