time,waist_pos,waist_vel,waist_effort,shoulder_pos,shoulder_vel,shoulder_effort,elbow_pos,elbow_vel,elbow_effort,forearm_roll_pos,forearm_roll_vel,forearm_roll_effort,wrist_angle_pos,wrist_angle_vel,wrist_angle_effort,wrist_rotate_pos,wrist_rotate_vel,wrist_rotate_effort,left_finger_pos,left_finger_vel,left_finger_effort,right_finger_pos,right_finger_vel,right_finger_effort
0.000000,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-613.3200073242188,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.033299,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,295.8999938964844,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.054656,-0.26384469866752625,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-29.59000015258789,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.075949,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.097148,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-34.970001220703125,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.118139,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.6289321184158325,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,5.380000114440918,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.139593,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-26.900001525878906,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.160769,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,293.2099914550781,-0.8697671294212341,0.0,-37.65999984741211,0.1871456652879715,0.0,2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.181951,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-610.6300048828125,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.203162,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.224394,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.245584,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,10.760000228881836,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.266862,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-613.3200073242188,-0.6427379846572876,0.0,293.2099914550781,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.288094,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-610.6300048828125,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.18561168015003204,0.0,8.069999694824219,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.309233,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-610.6300048828125,-0.644271969795227,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.330608,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.351952,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.373076,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,298.5899963378906,-0.8713011145591736,0.0,-40.35000228881836,0.18561168015003204,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.394241,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.415496,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-40.35000228881836,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.18561168015003204,0.0,-2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.436613,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-40.35000228881836,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-29.59000015258789,0.1871456652879715,0.0,5.380000114440918,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.457898,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-34.970001220703125,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.479228,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,293.2099914550781,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.500335,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-613.3200073242188,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.521520,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-40.35000228881836,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.543105,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-613.3200073242188,-0.6427379846572876,0.0,298.5899963378906,-0.8697671294212341,0.0,-29.59000015258789,0.1871456652879715,0.0,2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.564059,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-610.6300048828125,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.585264,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,293.2099914550781,-0.8697671294212341,0.0,-32.279998779296875,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.606600,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-29.59000015258789,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.628021,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-29.59000015258789,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.648891,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.670711,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-37.65999984741211,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.691303,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.6289321184158325,0.0,-613.3200073242188,-0.6427379846572876,0.0,293.2099914550781,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.712631,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-34.970001220703125,0.1871456652879715,0.0,13.450000762939453,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.734087,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.754987,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-618.7000122070312,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.776199,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.797791,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-607.9400024414062,-0.6427379846572876,0.0,298.5899963378906,-0.8697671294212341,0.0,-34.970001220703125,0.18561168015003204,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.818667,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.839923,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,2.690000057220459,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.861428,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.882288,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-29.59000015258789,0.1871456652879715,0.0,13.450000762939453,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.903640,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,298.5899963378906,-0.8697671294212341,0.0,-32.279998779296875,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.925024,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-32.279998779296875,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.945999,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,290.52001953125,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.007716,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,0.028495613485574722,0.0,0.0,-0.028495613485574722,0.0,0.0
1.030913,-0.2623107135295868,0.0,0.0,-0.5905826091766357,0.0,-43.040000915527344,0.630466103553772,0.0,-616.010009765625,-0.6427379846572876,0.0,293.2099914550781,-0.8697671294212341,0.0,-40.35000228881836,0.1871456652879715,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
