time,waist_pos,waist_vel,waist_effort,shoulder_pos,shoulder_vel,shoulder_effort,elbow_pos,elbow_vel,elbow_effort,forearm_roll_pos,forearm_roll_vel,forearm_roll_effort,wrist_angle_pos,wrist_angle_vel,wrist_angle_effort,wrist_rotate_pos,wrist_rotate_vel,wrist_rotate_effort,left_finger_pos,left_finger_vel,left_finger_effort,right_finger_pos,right_finger_vel,right_finger_effort,recv_time
0.000000,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.000000
0.004899,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.000905
0.009955,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.010737866163253784,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.001148
0.014948,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6444274187088013,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.001468
0.019959,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.003794
0.024950,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-5.380000114440918,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.008775
0.029941,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.013734
0.034942,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.010737866163253784,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.018712
0.039958,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.023693
0.044916,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.028620
0.049909,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.033773
0.054950,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.010737866163253784,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.038786
0.059953,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.043648
0.064969,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.048671
0.069920,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.053638
0.074960,0.0,0.0,0.0,-1.8960002660751343,0.0,0.0,1.6428934335708618,0.0,0.0,0.012271846644580364,0.0,0.0,0.8007379770278931,0.0,0.0,-0.0015339808305725455,0.0,-2.690000057220459,0.035628095269203186,0.0,0.0,-0.035628095269203186,0.0,0.0,0.058712
