time,waist_pos,waist_vel,waist_effort,shoulder_pos,shoulder_vel,shoulder_effort,elbow_pos,elbow_vel,elbow_effort,forearm_roll_pos,forearm_roll_vel,forearm_roll_effort,wrist_angle_pos,wrist_angle_vel,wrist_angle_effort,wrist_rotate_pos,wrist_rotate_vel,wrist_rotate_effort,left_finger_pos,left_finger_vel,left_finger_effort,right_finger_pos,right_finger_vel,right_finger_effort
0.000000,-0.0015339808305725455,0.0,0.0,-1.8622527122497559,0.0,266.30999755859375,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.019980,-0.0015339808305725455,0.0,0.0,-1.8622527122497559,0.0,277.07000732421875,1.56159245967865,0.0,-301.2799987792969,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.040051,0.0,0.0,0.0,-1.8622527122497559,0.0,252.86000061035156,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.060241,-0.0015339808305725455,0.0,0.0,-1.8622527122497559,0.0,250.1699981689453,1.56159245967865,0.0,-301.2799987792969,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.080076,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,252.86000061035156,1.56159245967865,0.0,-301.2799987792969,-0.006135923322290182,0.0,118.36000061035156,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.100170,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,258.239990234375,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,129.1199951171875,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.120058,0.0,0.0,0.0,-1.8607187271118164,0.0,250.1699981689453,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.140097,0.0,0.0,0.0,-1.8607187271118164,0.0,274.3800048828125,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.161115,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,258.239990234375,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.180128,0.0,0.0,0.0,-1.8622527122497559,0.0,255.5500030517578,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.200011,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,260.92999267578125,1.56159245967865,0.0,-301.2799987792969,-0.006135923322290182,0.0,118.36000061035156,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.220292,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,252.86000061035156,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.240956,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,252.86000061035156,1.5600584745407104,0.0,-298.5899963378906,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.260048,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,266.30999755859375,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-43.040000915527344,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.281081,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,258.239990234375,1.56159245967865,0.0,-301.2799987792969,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-43.040000915527344,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.300126,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,252.86000061035156,1.56159245967865,0.0,-295.8999938964844,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-43.040000915527344,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.321170,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,260.92999267578125,1.56159245967865,0.0,-301.2799987792969,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-43.040000915527344,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.339916,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,252.86000061035156,1.56159245967865,0.0,-295.8999938964844,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-43.040000915527344,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.361116,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,266.30999755859375,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-51.11000061035156,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.381254,0.0,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.399865,0.0,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.421005,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.441281,-0.0015339808305725455,0.0,0.0,-1.8622527122497559,0.0,255.5500030517578,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.461126,0.0,0.0,0.0,-1.8607187271118164,0.0,258.239990234375,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.481100,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,263.6199951171875,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.501004,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,260.92999267578125,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.521144,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,263.6199951171875,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.541215,0.0,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.5600584745407104,0.0,-306.6600036621094,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.560972,0.0,0.0,0.0,-1.8622527122497559,0.0,255.5500030517578,1.5600584745407104,0.0,-306.6600036621094,-0.006135923322290182,0.0,118.36000061035156,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.581265,0.0,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.5600584745407104,0.0,-295.8999938964844,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.601078,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,274.3800048828125,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.621120,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,129.1199951171875,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.688107,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,0.028495613485574722,0.0,0.0,-0.028495613485574722,0.0,0.0
0.701333,0.0,0.0,0.0,-1.8607187271118164,0.0,260.92999267578125,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.719975,0.0,0.0,0.0,-1.8607187271118164,0.0,274.3800048828125,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.740960,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,258.239990234375,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.825824,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,0.028495613485574722,0.0,0.0,-0.028495613485574722,0.0,0.0
0.830896,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,252.86000061035156,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.839961,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,269.0,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.860278,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,263.6199951171875,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.881016,0.0,0.0,0.0,-1.8607187271118164,0.0,260.92999267578125,1.5600584745407104,0.0,-303.9700012207031,-0.006135923322290182,0.0,121.05000305175781,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.899920,0.0,0.0,0.0,-1.8622527122497559,0.0,252.86000061035156,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.920979,0.0,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.939932,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,250.1699981689453,1.56159245967865,0.0,-301.2799987792969,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.960995,0.0,0.0,0.0,-1.8607187271118164,0.0,250.1699981689453,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,123.74000549316406,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
0.979914,0.0,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.5600584745407104,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.001208,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,269.0,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,129.1199951171875,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.023077,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,252.86000061035156,1.56159245967865,0.0,-303.9700012207031,-0.006135923322290182,0.0,118.36000061035156,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.044509,-0.0015339808305725455,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.067281,0.0,0.0,0.0,-1.8607187271118164,0.0,255.5500030517578,1.56159245967865,0.0,-293.2099914550781,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.089147,0.0,0.0,0.0,-1.8607187271118164,0.0,258.239990234375,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,123.74000549316406,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.110556,0.0,0.0,0.0,-1.8607187271118164,0.0,260.92999267578125,1.56159245967865,0.0,-306.6600036621094,-0.006135923322290182,0.0,126.43000030517578,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
1.131165,0.0,0.0,0.0,-1.8607187271118164,0.0,260.92999267578125,1.56159245967865,0.0,-298.5899963378906,-0.006135923322290182,0.0,123.74000549316406,0.8022719621658325,0.0,-48.42000198364258,-0.0015339808305725455,0.0,0.0,0.05744139105081558,0.0,0.0,-0.05744139105081558,0.0,0.0
