time,waist_pos,waist_vel,waist_effort,shoulder_pos,shoulder_vel,shoulder_effort,elbow_pos,elbow_vel,elbow_effort,forearm_roll_pos,forearm_roll_vel,forearm_roll_effort,wrist_angle_pos,wrist_angle_vel,wrist_angle_effort,wrist_rotate_pos,wrist_rotate_vel,wrist_rotate_effort,left_finger_pos,left_finger_vel,left_finger_effort,right_finger_pos,right_finger_vel,right_finger_effort,recv_time
0.000000,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.000000
0.004987,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.000906
0.010030,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.001316
0.014976,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.001625
0.020013,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.003670
0.025053,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.008967
0.030037,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.013693
0.035000,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.018699
0.040000,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.023812
0.045012,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.028667
0.050020,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.033634
0.055064,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.039281
0.060038,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.043780
0.065022,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.048626
0.070142,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.054385
0.074992,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.058586
0.079986,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.063567
0.085032,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.069357
0.090021,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.073826
0.094965,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.078687
0.099987,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.083596
0.105021,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.088848
0.110026,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.09050486981868744,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.093736
0.114981,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.098590
0.120046,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.104079
0.124984,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.108705
0.129997,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.113609
0.134972,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.118837
0.140117,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.123795
0.144998,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.128776
0.150110,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.134216
0.155078,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.138907
0.159947,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.143586
0.165034,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.149275
0.169961,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.153672
0.175001,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.158751
0.180005,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.163737
0.184966,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.169077
0.201817,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.09050486981868744,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.186129
0.206466,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.190273
0.211422,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.195583
0.215024,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.200788
0.222434,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.206630
0.229902,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.213867
0.233877,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.217586
0.277989,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,0.028495613485574722,0.0,0.0,-0.028495613485574722,0.0,0.0,0.262397
0.281080,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.264875
0.285005,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.268666
0.290013,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.273725
0.295054,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.278860
0.299991,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.283614
0.305008,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.288800
0.310055,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.293800
0.321821,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.305717
0.325031,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.309101
0.333847,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.321531
0.345873,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.329789
0.358594,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.345572
0.402956,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,-3.1415927410125732,0.0,0.0,0.028495613485574722,0.0,0.0,-0.028495613485574722,0.0,0.0,0.387268
0.406001,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.389677
0.410191,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.394613
0.414988,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.398570
0.419957,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.403570
0.424979,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.408768
0.429993,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.413799
0.434980,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.418720
0.440061,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.424044
0.444983,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.428797
0.449962,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.433590
0.455017,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.438747
0.460033,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.444187
0.465054,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.448830
0.469991,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.453750
0.475035,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.459123
0.479972,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.6551653146743774,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,0.0,0.018291056156158447,0.0,0.0,-0.018291056156158447,0.0,0.0,0.463786
0.484999,0.003067961661145091,0.0,0.0,-1.8975342512130737,0.0,0.0,1.653631329536438,0.0,0.0,0.08897088468074799,0.0,0.0,0.7040972113609314,0.0,0.0,-0.19634954631328583,0.0,-2.690000057220459,0.018275218084454536,0.0,0.0,-0.018275218084454536,0.0,0.0,0.468737
