time,waist_pos,waist_vel,waist_effort,shoulder_pos,shoulder_vel,shoulder_effort,elbow_pos,elbow_vel,elbow_effort,forearm_roll_pos,forearm_roll_vel,forearm_roll_effort,wrist_angle_pos,wrist_angle_vel,wrist_angle_effort,wrist_rotate_pos,wrist_rotate_vel,wrist_rotate_effort,gripper_pos,gripper_vel,gripper_effort,left_finger_pos,left_finger_vel,left_finger_effort,right_finger_pos,right_finger_vel,right_finger_effort
1778497560.4770184,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.4971182,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.5172274,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.5373342,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.5574486,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.577554,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.5976505,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.6177592,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.6378694,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.6579707,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.6780696,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.6981733,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.7182848,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.738394,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.758507,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.778611,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.7987232,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.818824,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.8389344,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.8590689,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.8791842,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.8992908,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.9194,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.9395099,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.9596093,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.979706,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497560.999814,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.0199487,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.0400586,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.0601609,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.0802596,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.1003678,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.12046,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.1405647,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.160679,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.1807969,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.200894,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.2210016,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.2410986,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.2611983,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.2813094,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.301411,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.3215137,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.3416185,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.3617167,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.3818386,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.4019444,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.422079,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.4422007,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.4622986,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.4824111,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.5025244,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.522641,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.5427463,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.5628512,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.5829487,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.6030543,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.6231585,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.6432738,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.663395,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.6834984,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.7036085,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.7237191,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.7438147,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.7639222,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.7840257,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.8041306,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.824235,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.84433,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
1778497561.8644235,0.013805827125906944,0.0,0.0,-1.902136206626892,0.0,2.690000057220459,1.6551653146743774,0.0,0.0,-0.10124273598194122,0.0,0.0,0.7056311964988708,0.0,0.0,0.09817477315664291,0.0,0.0,-0.5184855461120605,0.0,0.0,0.019607611000537872,0.0,0.0,-0.019607611000537872,0.0,0.0
