time,waist_pos,waist_vel,waist_effort,shoulder_pos,shoulder_vel,shoulder_effort,elbow_pos,elbow_vel,elbow_effort,forearm_roll_pos,forearm_roll_vel,forearm_roll_effort,wrist_angle_pos,wrist_angle_vel,wrist_angle_effort,wrist_rotate_pos,wrist_rotate_vel,wrist_rotate_effort,left_finger_pos,left_finger_vel,left_finger_effort,right_finger_pos,right_finger_vel,right_finger_effort,recv_time
0.000000,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-817.760009765625,-0.6458059549331665,0.0,-494.96002197265625,0.8068739175796509,0.0,-398.1199951171875,-1.4496119022369385,0.0,-86.08000183105469,2.3607964515686035,0.0,-2.690000057220459,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.000000
0.005002,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-812.3800048828125,-0.6458059549331665,0.0,-500.3399963378906,0.8068739175796509,0.0,-403.5,-1.4496119022369385,0.0,-86.08000183105469,2.359262466430664,0.0,-2.690000057220459,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.000807
0.010032,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-812.3800048828125,-0.6458059549331665,0.0,-500.3399963378906,0.8068739175796509,0.0,-403.5,-1.4496119022369385,0.0,-86.08000183105469,2.359262466430664,0.0,-5.380000114440918,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.001125
0.015120,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-812.3800048828125,-0.6458059549331665,0.0,-494.96002197265625,0.8068739175796509,0.0,-398.1199951171875,-1.4496119022369385,0.0,-86.08000183105469,2.3607964515686035,0.0,-2.690000057220459,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.001445
0.020011,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-817.760009765625,-0.6458059549331665,0.0,-494.96002197265625,0.8068739175796509,0.0,-403.5,-1.4496119022369385,0.0,-86.08000183105469,2.359262466430664,0.0,-2.690000057220459,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.004559
0.025042,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-815.0700073242188,-0.6458059549331665,0.0,-500.3399963378906,0.8068739175796509,0.0,-403.5,-1.4496119022369385,0.0,-86.08000183105469,2.359262466430664,0.0,-8.069999694824219,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.009467
0.030018,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-812.3800048828125,-0.6458059549331665,0.0,-494.96002197265625,0.8068739175796509,0.0,-403.5,-1.4496119022369385,0.0,-86.08000183105469,2.359262466430664,0.0,-8.069999694824219,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.014789
0.034984,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-809.6900024414062,-0.6458059549331665,0.0,-500.3399963378906,0.8068739175796509,0.0,-398.1199951171875,-1.4496119022369385,0.0,-86.08000183105469,2.359262466430664,0.0,-5.380000114440918,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.019459
0.040011,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-820.4500122070312,-0.6458059549331665,0.0,-494.96002197265625,0.8068739175796509,0.0,-403.5,-1.448077917098999,0.0,-86.08000183105469,2.359262466430664,0.0,-2.690000057220459,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.024508
0.045012,-2.267223596572876,0.0,0.0,1.2762720584869385,0.0,-812.3800048828125,-0.6458059549331665,0.0,-494.96002197265625,0.8068739175796509,0.0,-398.1199951171875,-1.4496119022369385,0.0,-86.08000183105469,2.359262466430664,0.0,-2.690000057220459,0.018322840332984924,0.0,0.0,-0.018322840332984924,0.0,0.0,0.029661
